sku,product_name,category,supplier,stock_quantity,sales_speed_per_day,expiry_date,warehouse_location,price_rub,reorder_point
SKY-001244,Поводок A-810,Зоотовары,ТД 'Универсал',680,1.0,2027-04-15,Ряд 19-Стеллаж 23,11505.4,10
PCL-001245,Аккумулятор C-110,Автотовары,ООО 'ОптТорг',657,0.1,NULL,Ряд 18-Стеллаж 36,11245.33,3
ULU-001246,Поводок Lite-386,Зоотовары,ЗАО 'СкладСервис',656,0.5,2028-12-16,Ряд 2-Стеллаж 39,46315.04,14
JGG-001247,Подушка Pro-146,Товары для дома,АО 'РегионСнаб',26,0.1,2028-07-11,Ряд 15-Стеллаж 1,7689.82,1
EYP-001248,Мыло Lite-410,Бытовая химия,ЗАО 'СкладСервис',416,0.1,NULL,Ряд 17-Стеллаж 37,48009.7,1
NNP-001249,Молоток Lite-854,Инструменты,ИП Иванов,264,0.5,2026-12-03,Ряд 15-Стеллаж 39,28808.72,10
BHF-001250,Платье A-239,Одежда,ИП Петрова,917,2.0,NULL,Ряд 20-Стеллаж 41,40752.43,26
FSX-001251,Ручка B-369,Канцтовары,ИП Иванов,254,0.1,2028-01-24,Ряд 18-Стеллаж 33,4765.06,1
XHH-001252,Кофе Pro-412,Продукты питания,Компания 'Логистик',127,1.0,2028-05-04,Ряд 7-Стеллаж 45,14493.15,7
VMT-001253,Роман Lite-555,Книги,АО 'Торговый дом',790,0.5,NULL,Ряд 18-Стеллаж 37,37662.76,13
YSW-001254,Дворники B-942,Автотовары,ООО 'ОптТорг',148,0.1,2030-06-26,Ряд 17-Стеллаж 7,39374.48,1
KJG-001255,Пила C-953,Инструменты,ИП Петрова,679,0.5,2029-02-14,Ряд 19-Стеллаж 26,34839.14,12
NOR-001256,Кроссовки Max-185,Одежда,ООО 'ИмпортТрейд',348,1.0,2028-06-09,Ряд 4-Стеллаж 8,30704.17,30
BRM-001257,Ручка B-853,Канцтовары,Группа 'Мегаполис',713,5.0,NULL,Ряд 4-Стеллаж 5,23750.32,100
PTO-001258,Дрель Lite-58,Инструменты,Группа 'Мегаполис',431,0.5,2028-11-13,Ряд 4-Стеллаж 33,28984.48,8
JAA-001259,Поводок Pro-385,Зоотовары,ЗАО 'СкладСервис',586,0.5,2026-08-08,Ряд 17-Стеллаж 38,12548.38,4
RHX-001260,Коврик Pro-886,Спорттовары,ИП Петрова,445,0.5,NULL,Ряд 14-Стеллаж 17,8133.37,8
JTI-001261,Смартфон Pro-134,Электроника,ИП Петрова,461,2.0,2028-01-22,Ряд 8-Стеллаж 13,39073.91,52
GUG-001262,Молоток Pro-648,Инструменты,АО 'РегионСнаб',802,0.1,NULL,Ряд 14-Стеллаж 22,35044.89,0
IPF-001263,Ноутбук Pro-439,Электроника,ООО 'Поставщик+',711,5.0,NULL,Ряд 6-Стеллаж 8,8786.65,80
ZMR-001264,Крем A-382,Косметика,АО 'РегионСнаб',137,2.0,NULL,Ряд 1-Стеллаж 7,3999.3,30
XWV-001265,Тональный крем Pro-493,Косметика,ООО 'ОптТорг',816,0.5,2028-03-13,Ряд 18-Стеллаж 1,5461.98,12
SZD-001266,Платье C-874,Одежда,ИП Иванов,591,1.0,2028-03-28,Ряд 9-Стеллаж 29,6788.76,29
EVB-001267,Энциклопедия B-441,Книги,АО 'Торговый дом',941,0.1,2028-08-24,Ряд 9-Стеллаж 15,36784.02,2
IPK-001268,Мяч Max-571,Спорттовары,ООО 'Поставщик+',472,1.0,NULL,Ряд 9-Стеллаж 33,8782.68,11
SGI-001269,Тушь Max-377,Косметика,ООО 'ИмпортТрейд',816,2.0,2027-04-19,Ряд 2-Стеллаж 44,47231.41,30
HMT-001270,Шампунь Max-963,Бытовая химия,АО 'Торговый дом',114,0.1,2027-08-06,Ряд 15-Стеллаж 19,38499.06,2
QVC-001271,Дворники Lite-389,Автотовары,АО 'РегионСнаб',782,0.1,NULL,Ряд 6-Стеллаж 32,8527.57,1
RVX-001272,Бумага C-732,Канцтовары,Торговый дом 'Восточный',12,1.0,2028-07-16,Ряд 20-Стеллаж 25,48117.69,8
QAP-001273,Мыло A-37,Бытовая химия,ООО 'ИмпортТрейд',736,0.5,2026-07-23,Ряд 20-Стеллаж 15,16584.65,7
WWU-001274,Энциклопедия B-286,Книги,АО 'Торговый дом',527,0.1,2030-12-30,Ряд 10-Стеллаж 33,45254.9,2
GXY-001275,Тональный крем Lite-223,Косметика,Компания 'Логистик',437,0.1,NULL,Ряд 18-Стеллаж 24,34437.28,2
LUC-001276,Лоток Lite-677,Зоотовары,ЗАО 'СкладСервис',666,2.0,2029-07-07,Ряд 20-Стеллаж 8,7396.82,42
GOK-001277,Свеча Lite-720,Товары для дома,ИП Петрова,593,0.5,2029-01-12,Ряд 20-Стеллаж 4,15338.45,8
DMH-001278,Аккумулятор Max-259,Автотовары,ЗАО 'СкладСервис',140,0.1,2027-04-08,Ряд 3-Стеллаж 47,49325.46,2
EDF-001279,Гантели A-662,Спорттовары,ЗАО 'СкладСервис',231,1.0,2026-11-30,Ряд 8-Стеллаж 16,28422.26,10
RMK-001280,Крупа A-46,Продукты питания,ИП Петрова,215,10.0,2028-06-10,Ряд 19-Стеллаж 36,46209.95,120
VAF-001281,Монитор Max-889,Электроника,ООО 'Поставщик+',64,1.0,2030-04-17,Ряд 4-Стеллаж 3,45506.54,23
OUM-001282,Молоток Max-241,Инструменты,АО 'Торговый дом',11,0.5,2027-09-11,Ряд 12-Стеллаж 25,39853.14,8
XHI-001283,Моющее средство B-323,Бытовая химия,ЗАО 'СкладСервис',966,0.1,2030-11-14,Ряд 9-Стеллаж 27,39162.77,2
IWP-001284,Корм C-837,Зоотовары,АО 'Торговый дом',35,0.1,2028-04-04,Ряд 15-Стеллаж 49,20243.67,1
VYY-001285,Свеча Pro-276,Товары для дома,АО 'РегионСнаб',448,2.0,NULL,Ряд 2-Стеллаж 28,21670.9,56
CAQ-001286,Бумага A-409,Канцтовары,Компания 'Логистик',888,0.1,2029-06-04,Ряд 10-Стеллаж 1,40397.75,2
PXP-001287,Картина B-387,Товары для дома,ТД 'Универсал',42,0.5,2029-04-03,Ряд 14-Стеллаж 27,27434.33,8
NOQ-001288,Кофе A-484,Продукты питания,АО 'РегионСнаб',621,0.5,2030-08-05,Ряд 18-Стеллаж 36,26025.95,13
NRQ-001289,Подушка Max-609,Товары для дома,АО 'Торговый дом',372,0.1,2030-03-14,Ряд 15-Стеллаж 5,28489.02,1
GAC-001290,Пила A-310,Инструменты,Торговый дом 'Восточный',782,10.0,2031-02-03,Ряд 19-Стеллаж 36,41560.3,120
ZOA-001291,Свеча Pro-468,Товары для дома,ООО 'ИмпортТрейд',956,0.1,2030-03-10,Ряд 11-Стеллаж 33,15752.01,1
HCT-001292,Дворники Pro-963,Автотовары,Компания 'Логистик',394,1.0,NULL,Ряд 18-Стеллаж 10,14052.53,26
DGE-001293,Картина C-698,Товары для дома,ТД 'Универсал',342,0.5,2029-08-24,Ряд 12-Стеллаж 18,45816.58,5
HMV-001294,Степлер A-961,Канцтовары,АО 'РегионСнаб',798,0.5,2028-12-15,Ряд 5-Стеллаж 24,24872.4,3
TBK-001295,Словарь Lite-167,Книги,ООО 'ИмпортТрейд',419,0.1,2029-05-07,Ряд 5-Стеллаж 18,42388.53,2
XPX-001296,Помада B-93,Косметика,ООО 'Поставщик+',59,0.1,2031-01-23,Ряд 6-Стеллаж 11,34457.92,2
DKK-001297,Лыжи B-865,Спорттовары,ООО 'ИмпортТрейд',6,0.5,2028-06-29,Ряд 3-Стеллаж 8,28739.33,3
MUZ-001298,Корм Lite-140,Зоотовары,АО 'Торговый дом',322,0.1,2028-05-29,Ряд 12-Стеллаж 15,47352.86,2
FAB-001299,Ключ Max-336,Инструменты,ИП Петрова,321,1.0,2029-08-08,Ряд 3-Стеллаж 33,28721.42,16
SFQ-001300,Свеча A-424,Товары для дома,ООО 'ОптТорг',479,0.5,2030-06-23,Ряд 12-Стеллаж 9,29779.14,7
VCQ-001301,Роман A-265,Книги,ООО 'ОптТорг',947,0.1,NULL,Ряд 10-Стеллаж 35,4177.99,3
IDU-001302,Поводок Pro-263,Зоотовары,ИП Петрова,412,0.1,2026-04-13,Ряд 15-Стеллаж 19,10706.12,3
NWG-001303,Крупа Lite-562,Продукты питания,АО 'РегионСнаб',542,0.1,2028-09-10,Ряд 14-Стеллаж 3,37279.33,2
FSG-001304,Тушь Pro-937,Косметика,ООО 'ОптТорг',515,0.1,2027-08-30,Ряд 11-Стеллаж 15,19162.12,2
DBI-001305,Аккумулятор B-211,Автотовары,ТД 'Универсал',949,0.1,2030-09-06,Ряд 20-Стеллаж 22,17654.34,1
OSA-001306,Смартфон Max-615,Электроника,ООО 'ОптТорг',959,0.5,NULL,Ряд 16-Стеллаж 41,35006.87,15
CGY-001307,Платье Max-399,Одежда,ТД 'Универсал',797,0.5,NULL,Ряд 1-Стеллаж 10,16460.27,8
BSE-001308,Ноутбук A-915,Электроника,АО 'РегионСнаб',734,1.0,2028-01-18,Ряд 9-Стеллаж 45,47027.81,28
CDL-001309,Ручка C-114,Канцтовары,ИП Петрова,365,2.0,NULL,Ряд 14-Стеллаж 49,40632.18,16
IWY-001310,Ручка Pro-103,Канцтовары,ЗАО 'СкладСервис',702,1.0,2028-05-25,Ряд 20-Стеллаж 22,1647.93,16
TSV-001311,Масло A-403,Автотовары,ИП Петрова,563,0.1,2030-03-20,Ряд 1-Стеллаж 15,33338.03,0
HRF-001312,Духи Pro-47,Косметика,Торговый дом 'Восточный',12,0.1,NULL,Ряд 9-Стеллаж 23,6346.52,0
NST-001313,Кроссовки C-355,Одежда,АО 'Торговый дом',555,0.1,2029-05-28,Ряд 11-Стеллаж 40,30849.14,1
TGJ-001314,Картина A-660,Товары для дома,ООО 'ИмпортТрейд',150,0.1,NULL,Ряд 2-Стеллаж 27,48189.52,2
AOY-001315,Велосипед Lite-274,Спорттовары,ООО 'Поставщик+',75,0.5,2029-08-21,Ряд 2-Стеллаж 50,34787.82,7
SDX-001316,Моющее средство A-3,Бытовая химия,ЗАО 'СкладСервис',198,1.0,2028-01-10,Ряд 19-Стеллаж 45,48160.85,18
KLT-001317,Чай C-262,Продукты питания,ООО 'ИмпортТрейд',335,0.1,2027-01-27,Ряд 12-Стеллаж 1,3690.28,1
DKH-001318,Масло A-755,Автотовары,ООО 'ОптТорг',260,0.1,2029-01-01,Ряд 8-Стеллаж 15,15420.38,1
UOQ-001319,Молоток A-394,Инструменты,ЗАО 'СкладСервис',47,0.5,2030-06-26,Ряд 17-Стеллаж 17,12186.64,5
KFD-001320,Ноутбук Lite-755,Электроника,Компания 'Логистик',917,1.0,2030-09-10,Ряд 11-Стеллаж 37,43042.15,9
PLE-001321,Планшет Lite-192,Электроника,Группа 'Мегаполис',976,2.0,2029-03-02,Ряд 1-Стеллаж 45,7116.19,36
CMM-001322,Смартфон B-194,Электроника,Торговый дом 'Восточный',610,0.1,NULL,Ряд 12-Стеллаж 11,11321.21,2
LYC-001323,Подушка Max-375,Товары для дома,Торговый дом 'Восточный',676,0.1,2031-02-08,Ряд 4-Стеллаж 34,28663.89,2
OLU-001324,Велосипед B-721,Спорттовары,АО 'РегионСнаб',216,0.5,2028-08-15,Ряд 19-Стеллаж 21,28470.3,10
RJN-001325,Словарь A-561,Книги,ООО 'Поставщик+',768,10.0,2030-11-06,Ряд 18-Стеллаж 49,40424.38,260
ZPE-001326,Одеяло B-740,Товары для дома,ТД 'Универсал',920,0.1,NULL,Ряд 10-Стеллаж 4,32884.96,2
TEB-001327,Мяч C-91,Спорттовары,Группа 'Мегаполис',629,0.1,2027-01-23,Ряд 8-Стеллаж 9,33141.14,1
HMH-001328,Моющее средство Max-11,Бытовая химия,Торговый дом 'Восточный',134,5.0,2028-07-14,Ряд 14-Стеллаж 24,28884.85,145
RTT-001329,Чай Pro-368,Продукты питания,ООО 'Поставщик+',649,0.1,NULL,Ряд 5-Стеллаж 15,42626.15,1
WDW-001330,Шампунь C-406,Бытовая химия,ООО 'ИмпортТрейд',735,0.1,2026-11-21,Ряд 3-Стеллаж 27,16806.48,0
FRV-001331,Тетрадь B-787,Канцтовары,Торговый дом 'Восточный',812,1.0,2030-02-27,Ряд 13-Стеллаж 38,4842.89,24
BAE-001332,Подушка B-597,Товары для дома,АО 'Торговый дом',425,1.0,2028-07-30,Ряд 16-Стеллаж 20,18937.1,26
TND-001333,Ноутбук Lite-84,Электроника,Компания 'Логистик',253,2.0,2029-09-17,Ряд 3-Стеллаж 40,19385.61,24
UFD-001334,Аккумулятор B-718,Автотовары,ООО 'Поставщик+',513,0.1,2030-03-25,Ряд 14-Стеллаж 26,23052.2,0
KDO-001335,Пила Pro-202,Инструменты,ООО 'ИмпортТрейд',370,0.1,NULL,Ряд 9-Стеллаж 20,32818.55,2
RPE-001336,Моющее средство B-395,Бытовая химия,ИП Петрова,426,0.5,2028-12-23,Ряд 20-Стеллаж 25,8405.38,6
DWD-001337,Духи A-696,Косметика,ИП Иванов,261,0.1,2030-02-02,Ряд 18-Стеллаж 45,16062.04,2
NNX-001338,Планшет Max-87,Электроника,ООО 'ОптТорг',752,0.5,2028-09-17,Ряд 20-Стеллаж 27,7418.57,7
ROJ-001339,Мыло Max-59,Бытовая химия,Группа 'Мегаполис',573,0.5,2027-07-17,Ряд 10-Стеллаж 30,48706.71,6
JGG-001340,Стиральный порошок C-737,Бытовая химия,ООО 'Поставщик+',828,1.0,NULL,Ряд 12-Стеллаж 43,26473.65,19
GWU-001341,Дрель Max-791,Инструменты,Торговый дом 'Восточный',577,1.0,2030-09-15,Ряд 13-Стеллаж 38,35619.71,30
YXI-001342,Шампунь A-442,Бытовая химия,ООО 'ИмпортТрейд',990,0.1,2029-09-06,Ряд 13-Стеллаж 25,46563.11,2
FHC-001343,Тетрадь Pro-611,Канцтовары,Компания 'Логистик',378,0.1,2030-01-10,Ряд 20-Стеллаж 20,25426.88,1
DUJ-001344,Отвертка B-377,Инструменты,АО 'РегионСнаб',309,2.0,2026-05-05,Ряд 8-Стеллаж 1,22687.36,30
UPD-001345,Крупа B-964,Продукты питания,АО 'РегионСнаб',125,5.0,2027-04-24,Ряд 9-Стеллаж 42,27245.86,65
KDU-001346,Крем A-547,Косметика,Группа 'Мегаполис',735,2.0,2029-05-25,Ряд 15-Стеллаж 15,5257.28,56
QTM-001347,Коврик C-161,Спорттовары,ООО 'ИмпортТрейд',941,0.1,NULL,Ряд 18-Стеллаж 29,4664.29,2
FVR-001348,Детектив A-116,Книги,ИП Иванов,443,2.0,2029-08-14,Ряд 9-Стеллаж 44,32541.82,56
MQE-001349,Лоток Pro-410,Зоотовары,ЗАО 'СкладСервис',25,1.0,2028-12-28,Ряд 8-Стеллаж 29,23166.81,11
RKF-001350,Смартфон C-334,Электроника,АО 'Торговый дом',285,5.0,2030-03-02,Ряд 5-Стеллаж 29,46624.83,45
QRB-001351,Ноутбук A-436,Электроника,ИП Иванов,495,2.0,2026-05-13,Ряд 3-Стеллаж 20,9356.11,42
AHZ-001352,Роман B-388,Книги,АО 'Торговый дом',787,5.0,2028-08-25,Ряд 16-Стеллаж 11,45426.23,65
QJE-001353,Ключ C-848,Инструменты,ИП Иванов,928,1.0,2030-11-18,Ряд 8-Стеллаж 23,6434.63,18
XRF-001354,Моющее средство A-295,Бытовая химия,ИП Иванов,173,0.1,2030-08-24,Ряд 8-Стеллаж 45,30816.63,2
JMS-001355,Стиральный порошок Lite-471,Бытовая химия,ООО 'ИмпортТрейд',230,0.1,2031-01-03,Ряд 12-Стеллаж 3,23503.64,0
BEP-001356,Джинсы Pro-103,Одежда,ООО 'ОптТорг',826,0.1,2028-03-26,Ряд 2-Стеллаж 7,757.27,1
JVV-001357,Велосипед Max-781,Спорттовары,Группа 'Мегаполис',914,5.0,2029-03-10,Ряд 3-Стеллаж 32,33327.72,135
GWU-001358,Фильтр B-976,Автотовары,Группа 'Мегаполис',332,0.5,2027-07-14,Ряд 5-Стеллаж 14,48984.92,6
ESA-001359,Джинсы Max-836,Одежда,ИП Петрова,299,0.1,2026-09-02,Ряд 18-Стеллаж 43,42910.31,2
RRW-001360,Крупа Max-810,Продукты питания,Торговый дом 'Восточный',981,0.5,2030-01-21,Ряд 7-Стеллаж 24,32821.68,9
SWG-001361,Клетка Max-323,Зоотовары,АО 'Торговый дом',544,0.1,2030-12-03,Ряд 9-Стеллаж 7,41392.27,0
